movieId,keywords
64897,storm at sea|
105348,symbolism|picnic|freedom|satire|surrealism|bully|conformity|non conformity|hunting dog|tyranny|
110146,vietnam war|musical|biography|based on true story|girl group|indigenous australians|australian aborigine|mother child separation|stolen generation|
142585,coming out|homosexuality|family relationships|lgbt|
84342,rap music|
15936,vigilante|romance|independent film|rural setting|tollbooth guard|bad landlord|pet turtle|
104306,adultery|wife husband relationship|suicide attempt|asylum|alienation|doctor|unhappiness|psychological drama|outsider|
75318,
97365,father son relationship|underwater|killer whale|surveillance camera|antibes|animal park|accident|
131360,
124597,cold war|insects|
42628,vampire|blob|airplane crash|alien invasion|
124423,skeleton|ghost ship|bats|freighter|coastal village|
81678,
41996,england|melodrama|marquis|
103640,
10089,pipe|drug|demon|
123359,demonic possession|tijuana|
84577,time warp|haunted house|
70667,ocean|pacific|raft|sea voyage|
101267,woman director|
130717,
57230,witch|
43687,russia|biography|coup d'etat|princess|catherine the great|
134738,music|loneliness|ballroom dancing|
71720,daughter|district attorney|ward|japanese noir|
135312,film history|color|image processing|
170263,film making|biography|
197726,
100085,woman director|
370044,
76960,
273029,
53898,
77269,designer|urban sprawl|urban|city|trilogy|
112678,cult|standoff|branch davidian|atf|
170517,dancer|cable car|teen idol|
110336,dracula|b movie|
91250,
131671,
262243,
537,individual|paris|dancing|nurse|father son relationship|age difference|clerk|loss of father|old people's nurse|tango|dancing class|bailiff|chambers of a barrister|fiancé|dementia|heart disease|distraint|monopoly|indoor plant|secret love|author|wedding|dog|
84180,
47405,
135547,
90125,musical|bob marley|reference to bob marley|reggae music|duringcreditsstinger|
62214,shyness|stop motion|black and white|retro|dog|animal death|animal lover|
15004,mass murder|murder|director|horror movie|jason vorhees|tv documentary|censorship|film production|
61372,stand-up comedy|
151232,
161456,corruption|cheating|olympian sports team|doping|cover-up|sports scandal|
82507,drowning|pennsylvania|child murderer|car set on fire|murder|bag over head|massacre|power outage|hanged man|held captive|hanging|death|attic|no opening credits|super-8|ghost child|filmed killing|crime novelist|
288121,
197733,
92171,film making|filmmaking|making of|
13830,crime boss|police chase|extreme violence|gang violence|yardie|jamaican posse|
64291,suspense|racism|intrigue|
38753,angel|female nudity|musician|independent film|gangster|wings|
102639,sheriff|mother child relationship|
76492,witch|magic|mummy|vampire|dracula|skeleton|backpacker|frankenstein|wolfman|zombie|invisible man|duringcreditsstinger| nosferatu|protective father|fang vamp|
207459,woman director|
110354,cinematographer|film history|filmmaking|digital film|
69778,beach|orgy|swimming pool|summer|kissing|labor day|swimming|duringcreditsstinger|
196738,behind the scenes|retrospective|making of|
283101,
288421,
292547,
16387,time travel|
97683,
33390,
33391,charlie chan|
39062,
109600,india|theatrical troupe|
49971,
40709,
48202,cuba|monster|boat|secret agent|remake|murder|independent film|spoof|gangster|underwater|sea monster|caribbean|spy spoof|
71723,japanese noir|
34078,mansion|skull|newlywed|ghost story|
30953,woman director|
35253,railroad robber|train ride|
68734,cia|wife husband relationship|revolution|hiding place|press conference|biography|hanged man|american abroad|extraction|iran hostage crisis|intelligence agent|langley virginia|1980s|
86838,suicide|alcohol|sex|screenwriter|underworld|fight|kidnapping|party|murder|scam|los angeles|gangster|explosion|criminal|shih tzu|struggling|
84317,mumblecore|woman director|
79697,iowa|butter|
134371,ayn rand|
109843,gang|united kingdom|
84306,age difference|literature|book|letter|college|campus|older man younger woman relationship|reading|unhappiness|college student|
40075,sword|sorcery|
80059,
39779,
340543,
86726,sport|board game|monopoly the board game|world map|token|parker brothers|world wide|dice|winner|go|world championship|
116463,helicopter|giant spider|spider|panic|creature feature|
38280,independent film|
99579,18th century|reader|french court|lady in waiting|identity swap|embroidery|fashion design|austrian|king louis xvi|large jewel|dead rat|queen of france|green dress|
72391,puppy|
84284,government regulation|
84351,arkansas|murder|trial|woman director|miscarriage of justice|
18112,black people|usa president|blues|bible|interview|cynicism|media|politics|politician|george w. bush|president|ronald reagan|
105210,
78604,secret|kidnapping|cellar|young boy|pedophile|child kidnapping|
57722,paris|france|competition|documentary|food|chef|baking|woman director|culinary arts|pastries|
131837,
89723,gorilla|mansion|
57089,witch|wolf|little red riding hood|sequel|computer animation|goat|aftercreditsstinger|duringcreditsstinger|
95503,
49250,independent film|woman director|
75736,duringcreditsstinger|
202973,private investigator|
27543,newspaper|film noir|
122928,
108512,korea|alternative reality|
149190,rome|fiancé|step daughter|father|partner|murder|pregnancy|soap opera|trail|reformation|unmarried mother|
45000,
50950,documentary|ingmar bergman|
288105,
288413,
98303,
55327,interview|comic book|biography|
32904,prostitute|isolation|frustration|pub|police|murder|loneliness|violence|strangulation|gay man|madness|recluse|inarticulate|sexual inadequacy|bullied|ineptitude|council estate|british man|watching a video|unemployment benefits|victimization|vhs video|unemployed|
82642,
50845,
95508,striptease|street walker|
91122,affection|woman director|
84286,hiv|activist|
80280,religion and supernatural|infection|sequel|demon|demonic possession|flesh eating|spanish horror|
110525,german|nazis|soldier|
117691,mafia|gang|
122804,
27480,father son relationship|australia|
82618,latina|coming of age|mother daughter relationship|teenage girl|teenager|single mother|woman director|
99770,male nudity|roman|based on comic|courtship|julius caesar|3d|
72479,b movie|cat fight|film noir|
106016,new orleans|
116167,
292975,
43172,musical|australia|
60985,female nudity|based on novel|infidelity|trip|istanbul|sexual attraction|
49846,aids|based on novel|rwanda|genocide in ruanda|falling in love|genocide|genocide in rwanda|
97690,hacker|cyber|hacking|anonymous|anti-capitalism|anti-globalization|anti authority|activism|
135368,new jersey devil|
82485,car chase|
9736,
82990,garage|poltergeist|webcam|imaginary friend|bathtub|tricycle|found footage|laptop computer|videotape|evil child|levitation|aftercreditsstinger|neighbor neighbor relationship|adopted child|
135161,biography|
59897,
99650,
121823,martial arts|steampunk|chinese|
66893,italy|nun|
42712,monster|ufo|b movie|tokusatsu|
98066,wife husband relationship|sperm bank|infertility|doctor|theft|sperm donor|trying to get pregnant|sperm count|wanting a baby|wanting to have children|sperm sample|
86759,
71261,
6078,detective|sherlock holmes|sherlock holmes spoof|
75244,secret society|feast|
48770,
94104,transgender|transsexual|jock strap|jockstrap|lgbt|videotaped sex|sex tape|
94348,ex military|
84172,tragic|blood diamond|danish|genre bending|bizarre comedy|
83542,clone|future|dystopia|ensemble cast|duringcreditsstinger|century|woman director|1930s|
171961,film making|
72867,
288122,
17216,drug smuggle|dying and death|police|independent film|
108901,euthanasia|
105942,
85741,paris|resistance|german occupation|
133557,biography|hollywood|alfred hitchcock|
91030,skateboarding|sport|
89638,
17375,
61012,female protagonist|another dimension|based on video game|mall|occult ritual|dark carnival|occult torture|aftercreditsstinger|3d|
288193,
288037,
27420,slasher|
26233,
24863,department store|single mother|christmas|widowed mother|
43937,based on novel|independent film|
149763,single|dream girl|best friend|
86983,female nudity|bath|
41530,
61997,
164753,bodybuilding|gym|weight lifting|
37635,witness to murder|film noir|
174946,small town|baseball|sport|
72245,
128158,
43761,
82684,wave|surfing|sport|mentor protégé relationship|santa cruz california|
117266,craigslist|
87826,high school teacher|prize money|physics teacher|fighting movie|budget cutting|
262988,documentary filmmaker|
181628,
288298,
51911,suspense|man on the run|
127756,fbi|hitman|witness protection|mobster|disk|
126797,
64689,poker|gambling|robbery|based on novel|hitman|economy|murder|blood|hit|mobster|gangster|criminal|
84287,biography|fake identity|
84318,olympic games|sport|basketball|basketball team|
113947,cat|virgin|narration|wheelchair|graduation|sexual arousal|judaism|power outage|intimate|catholic church|sexual awakening|male virgin|woman crying|sponge bath|catholic priest|jealous husband|iron lung|sex surrogate|polio|crying woman|polio victim|jewish man|true life character|gurney|sexual pleasure|pity sex|jewish convert|handicap sex|sexual exploration|naked woman|thrift store|
288117,
288295,woman director|
288284,
56558,
88912,down syndrome|school|teaching|
39814,mutant|paranoia|mother daughter relationship|violence|witness elimination|
65049,submarine|world war ii|
80048,self-discovery|dark comedy|break-up|divorce|
128248,
128639,undercover|deal|sister|cop|money|counterfeit|shootout|criminal|killer|
71730,
84341,
24385,independent film|
13078,sex|adultery|nudity|babysitter|cabin|daughter|high school|business idea|independent film|train|teenager|violence|drug|
172474,
82690,support group|product placement|bullying|racing|arcade|medal|self esteem|curiosity|precocious child|aftercreditsstinger|duringcreditsstinger|first person shooter|glitch|carefree|video gamer|q*bert|interrupted wedding|social reject|
47878,
27058,
82663,undercover|soldier|
82693,dancing|philadelphia|running|based on novel|depression|letter|friendship|neighbor|mental illness|ex-wife|institutionalization|bipolar|philadelphia eagles|
87502,confession|airplane|f word|hangover|airplane crash|syringe|denial|porn actress|jesus freak|baseball stadium|perjury|national transportation safety board|flying upside down|narcissist|relapse|substance abuse|
84170,palestine|demonstration|peace|separation|fence|non violent|
96724,based on novel|st. petersburg russia|high society|imperial russia|tragic death|19th century|
87827,ocean|shipwreck|hindu|tiger|faith|zookeeper|teenage boy|cargo ship|lifeboat|injured animal|
74545,the saint|
84226,post-apocalyptic|dystopia|survival|survival horror|
132185,
97430,blacksmith|brothel|femme fatale|violence|ancient china|crossbow|duringcreditsstinger|lens flare|feudality|
85544,woman director|
288438,
84194,surgeon|teenager|domineering mother|awkwardness|social outcast|lung transplant |
125623,israel|palestinian|family relationships|teenage boy|switched at birth|woman director|
118957,drowning|supermarket|shark attack|australian|flooding|australia|tsunami|gore|shark|flood|3d|
46429,nun|hair|zombie|skin|gunman|heaven and hell|
45961,
119639,
26405,gambling|based on novel|beer|australia|independent film|teacher|violence|mining town|outback|hunt|australian outback|ozploitation|kangaroo|
82631,based on true story|
123105,parasite|found footage|
102640,aftercreditsstinger|woman director|
133458,trauma|psychologist|hypnotist|broken ice|hypnotize|
138122,bollywood|musical acts|
84308,
35683,roommate|suspense|
286267,
135647,worm|raccoon|
105531,lesbian relationship|lesbian|werewolf|female homosexuality|lgbt|lgbt teen|
121879,classical music|quartet|
13391,artificial intelligence|future|cyberpunk|giant worm|
79070,
110540,"divorce|manhattan, new york city|attorney|"
24617,disaster|
63957,
34004,zombie|
77878,police brutality|seer|massacre|political assassination|ill mother|nobel peace prize|prostate cancer|oxford england|army general|rangoon burma|junta|reference to the who|military dictatorship|military dictator|1940s|
32694,fab four|parody|
88564,
14720,woman director|
19139,
127493,taxi driver|thief|fbi agent|
86837,nurse|music teacher|aging|daughter|music|love|retired|illness|pigeon|stroke|octogenarian|old couple|
109516,
98631,earthquake|
95808,competition|chess|scholarship|documentary|chess tournament|public school|kids|chess grandmaster|woman director|
62580,
20528,ambush|samurai|sword fight|betrayal|katana sword|samurai sword|samurai era|bandit|double cross|ronin|inn|edo period|
38030,
73646,
40343,revenge|gang|attempted rape|rape and revenge|canuxploitation|
42939,
65851,male nudity|snake|buffalo|costume|electric shock|bungee-jump|stunts|stuntman|stupidity|trumpet|sequel|slow motion scene|old man|
19794,coworker relationship|lying|woman director|publisher|publishing house|fake pregnancy|workplace romance|
114606,zombie|east end of london|pensioners|cockneys|
84166,sex|marital infidelity|enduring friendship|
52001,agoraphobia|
121602,based on novel|shanghai|seduction|lover|revenge|lust|
58790,
78049,
12594,prison|prophecy|killing|wish|world supremacy|sequel|djinn|capture|
80215,games|woman director|programmers|coding|
123025,dc comics|future|based on graphic novel|dystopic future|super powers|
121793,
43652,
56928,stripper|older woman seduces younger guy|independent film|
82911,
149586,
45585,black humor|suicidal|
72976,usa president|speech|battlefield|family conflict|mourning|american civil war|cultural conflict|based on true events|battle of gettysburg|secession|presidential cabinet|gettysburg address|conflagration|ethical dilemma|emancipation|abraham lincoln|
135708,brother brother relationship|camping|child kidnapping|
137429,land sale|
53354,car chase|
68280,switzerland|opera|hitman|suspense|
110253,
132961,
73935,vampire|love|woman director|
37343,handcuffs|vault|stress|extortion|burglar alarm|getaway|cashier|christmas card|compulsive obsessive|insurance inspector|scotch|
126056,
91549,vampire|school|schoolgirl|woman director|new girl at school|
144271,lesbian|woman director|
84288,post traumatic stress  disorder|rape|sexism|rape victim|family|misogyny|injustice|sexual assault|
135718,
51956,
50620,vampire|romance|villainess|super strength|imprinting|cross breed|bloodsucker|grudge|vampire vs vampire|chief of police|dhampir|forks washington|wolf pack|misinformation|seeing the future|fang vamp|
105586,
120676,deja vu|silent film|senior citizen|young wife|runaway lovers|
82099,
16276,france|anarchist|police|based on tv series|crime|public loan|
63172,
59517,
58547,reunion|high school reunion|
84323,career woman|betrayal|workplace romance|marital infidelity|
60747,brother brother relationship|invasion|remake|guerrilla warfare|north korean|
85878,
81188,dream|santa claus|nightmare|easter bunny|tooth fairy|jack frost|sandman|duringcreditsstinger|
45314,ocean|sea|boat|ship|union|
59434,counterfeit|counterfeiter|
25746,
49363,
108282,
156180,
13678,harmony|trapper|survival|nature|
62012,male nudity|female nudity|hamster|black humor|cargo ship|grave robbing|muscadet|
13728,suicide|sex-shop|police|violence|
101519,paranoia|
22969,inquisition|england|spain|queen|court|queen elizabeth i|
50675,government agent|bad girl|stolen bonds|
32070,prisoners of war|ex soldier|
114958,lockdown|toy dog|locked in|lost relationship|cargo airplane|military airplane|
338853,
97614,partner|murder|on the run|fugitive|crime|family|homecoming|crime gone awry|dishonesty|siblings relations|chases and races|criminal heroes|cons and scams|murderous pair|
16277,adolescence|hostage|teachers and students|
98536,widow|vegetable|farm life|
245984,musical|tap dancing|
190407,robbery|diamond|jewel thief|
83098,
185147,prison|infidelity|based on play or musical|capital punishment|ireland|
129609,based on memoir or autobiography|emotionally distant|
288111,
288146,
217724,woman director|
30998,adultery|taxi driver|restaurant|painting|faith|prayer|toilet|jewish|judaism|urination|
43363,paris|musical|
51389,inventor|musical|
249264,photographer|
84326,journalism|ideology|russia|politics|democracy|woman director|putin|
16016,
102780,vampire|bite|bat|mother daughter relationship|
112136,karaoke|dark comedy|fame|writer|murderer|theft|script|
91930,woman director|
119431,video game|duringcreditsstinger|
85446,flash mob|dance instructor|real estate development|nike|dance company|
89702,taxi|taxi driver|comedy routine|
62069,parliament|political party|homosexuality|sexual awakening|woman director|
70584,pinhead|demon|puzzle box|cenobites|
135313,film history|
288293,breast|
285594,film making|the new world|behind the scenes|making of|
94480,
24409,mask|demon|
62720,horseback riding|widow|half-brother|laboratory|inheritance|last will and testament|rural setting|inherited disease|wake|sister-in-law|mistrust|tragic death|dumbwaiter|dark secrets|film noir|
75204,musical|music|
48161,
328712,
114490,
288292,
288296,
238397,
82781,
144784,prison|mistress|drinking|barge|cotton|
82685,american football|fight|shower|heart|ambition|humor|sport|prayer|crush|team play|intimidation|food fight|pretty girl|
38716,show business|uncle|
130002,
53778,psychedelics|
104859,
80440,
185934,amnesia|
229610,baltimore maryland|
31621,criminal|ex-con|bowing|
119916,
18666,martial arts|kung fu|fight|
46111,
40829,kung fu|buddhist|shaolin|martial arts master|shaolin monk|
46114,
4311,investigation|strangle|murder|train|killer|witness to murder|
33360,crime|
10792,prison|prisoner|soccer field|soccer|
70863,
82708,baltic|
143800,holocaust|country life|farm|suspense|thriller|rural setting|
140420,train station|skyscraper|black and white|paper airplane|office romance|animated short|very little dialogue|short|
18758,martial arts|kung fu|melodrama|
18735,
19274,martial arts|kung fu|school|
46124,
18867,
220106,
26152,
13679,woman director|
51594,new york|history|new york city|statue of liberty|
26168,independent film|
67079,architecture|construction|brooklyn new york city|brooklyn bridge|20th century|
28790,
232005,based on novel|miniseries|
21317,tour|music video|music|concert|music band|
94380,vietnam veteran|los angeles|crime|based on true events|
49522,holiday|woman director|
125504,holiday|
40900,
38425,
18741,
91333,
57529,
98545,
152795,animation|
294261,prison|kidnapping|rescue|
139325,
112336,wife husband relationship|film director|biography|movie set|movie actress|movie actor|
96821,
45006,
93289,
104718,ayahuasca|psychedelics|amazon rainforest|
80220,paris|sister sister relationship|friendship|mother daughter relationship|school|father daughter relationship|woman director|
128637,
83389,world war ii|anime|
71883,fight|mafia|tournament|crying|creature|daredevil|race|
259292,mexico|honeymoon|marry|
43157,musical|
97598,dream|psychologist|
55615,
197752,
288168,
61591,moon|space|alien|
25539,martial arts|chinese mafia|farce|gang|counterfeit money|cleaning service|
44594,based on novel|letter|paternity|castration|doctor|pregnancy|lamborghini|testicles|air guitar|genital mutilation|
135225,
85525,
10044,martial arts|kidnapping|police|mafia|diamond|
18707,transvestism|martial arts|sequel|gang|interrupted vacation|
125409,tv movie|
64362,
81850,
34280,french movies|
146405,angel|wish|will|christmas|snow globe|
397339,
76349,martial arts|sword|revolution|blood|gunfight|extreme violence|brutality|combat|
45682,
10275,kung fu|loss of father|monastery|
37030,
80387,duringcreditsstinger|woman director|
36960,mysterious drug|relive the dark|twisted memories|
37032,martial arts|kung fu|shaolin|shaolin kung fu|shaolin monk|
81179,
147829,slave|
142051,
88284,small town|visa|stasi|lover|doctor|east germany|1980s|
110392,monty python|
38769,musical|
200447,birthday party|young love|
77012,back to school|college student|
49051,riddle|elves|dwarves|orcs|middle-earth (tolkien)|hobbit|mountain|wizard|journey|ring|goblin|courage|giant|tunnel|underground lake|buried treasure|climbing a tree|invisibility|ancient|gnomes|
288290,museum|woman director|
288259,
288288,
15770,transporter|war|
35038,san francisco|martial arts|
20811,martial arts|kung fu|karate|los angeles|kung fu master|
10852,martial arts|power takeover|battle for power|hostility|revenge|family feud|
127916,holiday|brother sister relationship|irish-american|family gatherings|christmas|
87504,queen|franklin delano roosevelt|park|hyde park|queen of england|king of england|1930s|
84305,gambling|romance|money|las vegas|betting|prodigy|
48599,
76297,
106135,sport|duringcreditsstinger|
18725,
31027,
10620,china|martial arts|kung fu|foreign worker|colonisation|kung fu master|
10616,competition|assassination|yakuza|hitman|revenge|
411432,
40004,
63481,female nudity|surrealism|gynecologist|
40722,
83738,
80717,
76609,
8941,
64074,
197723,woman director|
269797,
117629,gay|
288101,
76800,
147590,slapstick|
138357,faith|pagan|
65515,navy seal|violence|vendetta|keysi fighting method|
127501,autism|
279852,
97630,assassination|cia|hotel|terrorist|prisoner|car dealer|mossad|van|iraq|pakistan|osama bin laden|man hunt|navy seal|f word|female protagonist|gunfight|raid|violence|text message|monkey|dog|special forces|tied up|military|area 51|terrorist group|torturing|woman director|al qaeda|prison camp|water torture|suicide bombing|21st century|ex special forces|post 9/11|helicopter crash|islamabad|
97989,brazilian|neighbor|smoking marijuana|class differences|masturbation|racial tension|washing machine|real estate|
130445,
84185,climate change|global warming|glacier|field research|melting glacier|cryosphere|polar ice cap|environmental change |
125490,injection|celebrity|satire|near future|metamorphosis|tech noir|virus|body horror|
160,france|train station|cinema|beginning|film and cinema|train|
11540,paris|transformation|crook|thief|falling in love|
37653,
26656,computer|suspense|heroism|blood|blood bath|extreme violence|
121147,rock star|underwear|musician|party|slacker|mansion|
84636,power|legend|sailor|
116800,shakespeare|film making|
122336,attachment to nature|
139567,firemen|witness protection|murder|u.s. marshal|
82654,post-apocalyptic|dystopia|zombie|zombie apocalypse|interspecies romance|based on young adult novel|
94583,
16221,sword fight|decapitation|shaman|katana sword|
149172,
96648,
38414,
19099,
83186,kidnapping|surreal|dog|arthaus|
84354,bisexuality|homosexuality|anal sex|unsimulated sex|lesbian sex|woman director|
85542,india|abuse|
44560,
116979,rap music|serial killer|incest overtones|protégé|desolation|serial rapist|woman director|
66722,
46280,sex|obsession|nudity|fetish|shoe|woman director|
28733,cat|kidnapping|castle|vampire|harem|murder|independent film|mansion|los angeles|doctor|female homosexuality|hypnotism|
84187,
56338,
64792,
27116,castle|murder|
43895,
77875,mother|father son relationship|field|athlete|soccer|parent|penalty kick|
43268,musical|business man|doll|soap opera|
13471,
36172,high school|grief|teenage crush|chainsaw|teenager|snowflake|climbing through a window|cabbage|jumping into a pool|lifted by the throat|
71378,musician|concert|live concert|
82687,inventor|road trip|guilt|mother son relationship|woman director|
29722,motorcycle|
84333,ex-boyfriend|ex-girlfriend|girlfriend|sister|wedding|break-up|boyfriend|
75780,based on novel|sniper|investigation|police|quarry|
68718,bounty hunter|hero|plantation|society|friendship|friends|revenge|rivalry|rescue|shootout|racism|danger|dentist|django|dual role|aftercreditsstinger|odd couple|black slave|deadly|chases and races|19th century|
89492,wife husband relationship|children|family relationships|duringcreditsstinger|
99106,
41153,supernatural|vampirism|
42532,based on novel|revenge|murder|independent film|blood|maniac|violence|death|domineering mother|animal attack|eaten alive|rat|eaten by rats|
70410,paris|sex|immigrant|nudity|reality|wife|photography|political|erotic movie|
64876,
44470,independent film|spoof|ice cream|slasher spoof|
94352,clown|music|mimes|cirque du soleil|carnies|aerialist|
80278,thailand|tsunami|family vacation|tidal wave|catastrophe|swept away|separation from family|boxing day|21st century|
86778,post-apocalyptic|
82695,france|robbery|brothel|mayor|star|musical|arrest|army|rebellion|wedding|falling in love|corpse|parole|convict|girl disguised as boy|
39987,exploitation|women in prison|nazi exploitation film|video nasty|
85652,
114104,bullfighter|
87440,lightning|blackmail|grandmother grandson relationship|high school|narration from grave|electrocution|dead boy|death|
151870,
44732,independent film|teenager|shark|spring break|
16315,car crash|urban legend|spirit|
78550,texas ranger|
30587,stand-up comedy|
128270,new jersey|rock band|country club|1960s|
121826,musician|concert|retired|
139455,killer santa claus|holiday horror|christmas horror|
63517,victorian england|
14419,
35818,
22752,dragon|
46564,lesbian relationship|homosexuality|independent film|
66745,female nudity|sex|nudity|exploitation|murder|independent film|prostitution|drug|panties|shot in the chest|stabbed in the back|
135390,oedipus complex|
65904,dream|superhero|based on comic|mad scientist|cowboy|comic strip|absurdist|
89593,christian|
46159,
27597,stowaway|ship|musical|
38727,
98232,
61658,
43767,hospital|blindness|religious fundamentalism|iranian|
97051,suicide|sadistic|drowning|countdown|brother|party|murder|cancer|blood|contest|dinner|doctor|torture|electrocution|pistol|game|aristocrat|mutilation|invitation|
98886,yoga|guru|new age|student|self help guru|quackery|duringcreditsstinger|
31551,versailles|
242378,ohio|gossip|
81303,
118683,
98932,lighthouse keeper   |
28751,telephone call|
55952,monster|future|slime|sequel|alien|independent film|blood|surprise ending|creature|scientist|alien monster|canuxploitation|
57597,sequel|revenge|alien|independent film|
235271,infidelity|obsession|lie|sin|interracial relationship|cheating wife|lust|attraction|deceit|temptation|hipersexualidad|faithful husband|
50177,
47953,
154792,
63171,
95511,stand-up comedy|
22379,
115400,emotional vulnerability|
130736,
24446,family holiday|christmas|
44244,summer camp|camp|singing|singing competition|
41592,ballet dancer|street dance|woman director|dance group|
48490,
89481,
73283,
18038,american football|
161273,
177522,
30252,
86819,czechoslovakia|surrealism|animation|rotoscoping|electric shock therapy|
74726,dark comedy|zombie|splatter|zombie apocalypse|
88042,
104732,woman director|
63147,
75761,based on novel|monster|invasion|portal|psychic|drug|cult film|alternate reality|out of body experience|multiple dimensions|
81515,
50081,zoo|rain|human animal relationship|forest|imax|duringcreditsstinger|3d|short|
41487,femme fatale|b movie|
83479,
81899,pop culture|fan culture|documentary|science fiction|space opera|fan convention|fandom|
100532,woman director|
100825,woman director|
124067,prison|police|rapist|wrongful arrest|serial rapist|
134597,mercenary|party|sequel|gore|escape|serial killer|masked killer|trap|
125136,
99223,
86304,superhero|
288109,
105790,
98065,
85549,
237983,based on true story|
27408,spy|sex|terrorist|nudity|independent film|gay interest|psychotronic|drag|
20224,independent film|high school graduation|high school student|woman director|
106344,
94135,japanese|world war ii|burma|army|british|jungle|
77775,small town|storm|vaudeville|
72678,
57307,
35436,
112304,
127533,samurai|japanese culture|based on manga|meiji period|
193380,woman director|
97605,murder|time loop|memory|
115241,
104155,
4412,falsely accused|prisoner|prosecution|false identity|french revolution|promise|motherly love|rescue|
132654,
98262,unrequited love|runyonesque characters|
172413,
288128,
44165,
50021,sweden|musician|biography|escape from prison|
133694,small town|campaign|salesman|farmland|natural gas|fracking|
91795,
122044,
139909,
33303,british|
4910,reality|car crash|madness|ghost|breakdown|
20513,independent film|
169836,
51511,independent film|
71208,film maker|one-night stand|kiss|lgbt|
34905,british|pop music|
103516,cadet|kiss|uniform|gym|
76421,gay interest|
69162,
116613,british|based on tv series|
118628,"classroom|housewife|speech|foreign language|wedding|xenophobia|manhattan, new york city|woman director|"
38010,asteroid|punk band|
324173,roast|celebrity roast|
36257,road trip|kids and family|summer vacation|theme park|
100450,
87531,cattle baron|
102699,rape|hostage|vietnam|revenge|veteran|
151826,
134132,
31022,morgue|necrophile|
83215,fragment|
469172,
127901,woman director|
45360,woman director|
132923,casino|sheriff|native american|sex scene|apache tribe|
138376,corruption|water purification|epiphany|ecuador|natural resources|field agent|water conflict|eco thriller|
135545,woman director|
4171,based on novel|new love|department store|unexpected happiness|door|closing time|cosmetics and hygiene|mother daughter relationship|author|fate|
48742,
115276,
143247,
92662,
74549,
44668,taxi|engagement|new york city|
135678,
76617,sequel|gore|leatherface|slasher|chainsaw|aftercreditsstinger|duringcreditsstinger|
170178,woman director|
135200,new york|relationship|romantic entanglements|
82682,los angeles|gangster|
147405,police officer|
22066,rose|writer|farm house|
46016,independent film|
26467,
46500,monster|sword|nudity|slavery|lizard|remake|water shortage|duel|desert|well|tentacles|
87496,
90122,coming of age|
98339,prison|sex|revenge|incest|grifter|paternity revealed|parole officer|
39458,
68812,new jersey|restaurant|hitman|van|arrest|psychopath|based on true story|jail|serial murder|stabbing|crime family|bombing|ice cream man  |drug deal|contract killer|crime syndicate|poisoning|
46953,male nudity|female nudity|sex|drug traffic|fellatio|pubic hair|alcoholic|penis|explicit sex|stockholm archipelago|woman undressing a man|
86632,
92681,gunfight|hand to hand combat|special ops|gulf war vet|
79528,exploitation|amazon|tribe|anthropology|morality|sociology|rainforest|professional ethics|ethics|ethnocentrism|
147538,short-term memory|mental instability|
19844,gay interest|
139038,horror spoof|found footage|duringcreditsstinger|
66193,gang war|violence|semiautomatic pistol|street|street shootout|
60917,
85533,mexico|prostitute|thailand|prostitution|bangladesh|
140668,
38138,kidnapping|murder|independent film|escape|convict|
114994,snail|deaf|
99877,
97610,
142061,dc comics|future|joker|robin|based on graphic novel|dystopic future|super powers|
124167,nyc|
103740,nun|ex-lover|female friendship|belief in god|romania|orthodox|romanian new wave|
115223,pokémon|
88557,pokémon|
63146,documentary|home video|mormon|dvd|censorship|rental|movies|
53445,child abuse|drug abuse|isolation|social worker|foster parents|stealing|drug use|tv movie|woman director|
100592,terror|plant|flowerpot|potter|sculpture|destruction|violence|hand|no dialogue|1960s|short|animated horror|
93087,
102000,woman director|
124074,religion|
135921,british secret service|
41604,kidnapping|native american|19th century|
105538,alien|lesbian|agent|woman director|
33331,sport|athlete|
31046,cop|new england|jesse stone|
30347,cop|new england|jesse stone|
26114,cop|new england|jesse stone|
106541,sex slavery|muslim slaver|
43263,cop|new england|jesse stone|
59238,cop|new england|jesse stone|
110148,jesse stone|
82639,woman director|
79983,
29630,
128644,woman director|
14078,journalist|coup d'etat|reporter|news reporter|tv news|
134673,painting|famous painting|
32168,
76640,sheriff|small town|hostage|prisoner|fbi|border|escape|car chase|convoy|machine gun|neo-western|
132232,supernatural horror|
15932,
145197,sadness|hypnosis|hope|loss|romance|independent film|drugged|parasite|
152570,police|rescue|speed boat|
105676,
66720,chicago|history|pinball|game|amusement park|jaws|interviews|
91552,prison|escape from prison|
100183,bunker|nazis|eastern europe|war|sequel|betrayal|super soldier|zombie|violence|combat|occult|nazi hunter|third reich|outpost|
458961,film making|
84834,insurance fraud|remake|
162678,
98357,mayor|investigation|politics|ex-cop|revenge|double crossed|private detective|
23976,new york|education|private school|independent film|
47713,
89501,police|cop|gangster|crime|south korea|decomposition|1980s|bad guy|
121872,female friendship|protest march|political protest|woman director|
70404,
84309,
85543,
84336,
53567,huldra|
114779,profanity|dark comedy|apocalypse|group of friends|brunch|bowling ball|car radio|
52480,texas|native american|
84839,silent film star|
97353,devil|bowery boys|
102947,
98551,wall street|banking|economics|financial crisis|housing|mortgage|
59197,android|pilot|spaceship|alien|ninja|shootout|los angeles|alien invasion|air battle|
131220,disease|lou gehrig's disease|
28101,
84290,hiv|lgbt|documentary filmmaker|documentary footage|gay nineties|drug rehabilitation|sex worker|
90603,
